feature;shap_value
NF1_SNP;0.13696440232685622
KRAS_SNP;0.06253712723425334
NF1_DEL;0.05329140652388836
TERT_SNP;0.01606533970722283
TP53_SNP;0.013960239442596998
AGE_CONTACT;0.012578545104419182
IGF1R_SNP;0.010684100334605394
ARID1A_DEL;0.009698163168718105
APC_SNP;0.009208935447258244
PTEN_SNP;0.006033289537286954
PTPN11_SNP;0.00540831987371291
EPHA7_SNP;0.005290683931118924
ATRX_SNP;0.004472790176523882
ARID2_SNP;0.004391804886454616
MTA1_SNP;0.004270304325356977
MSH6_DEL;0.004142425077415296
TGFBR2_SNP;0.004061946568773667
SETD2_SNP;0.00402336680508877
NPM1_INS;0.0038799018167992813
RASA1_SNP;0.0037771279985249597
PTEN_INS;0.0037015426170959125
TET2_DEL;0.0036212795733054116
FAT1_SNP;0.0035847888180189705
TP53_DEL;0.00355236109833623
YAP1_SNP;0.0033660074576185597
CTCF_INS;0.002983325307559576
PRKDC_DEL;0.002930859975972103
KMT2D_SNP;0.0029271029824457493
HMBS_SNP;0.002916698284419696
BRCA1_SNP;0.00276537625011465
SLITRK6_SNP;0.0027598287089174224
MSH2_DEL;0.002636814782983281
PDPK1_SNP;0.0025809698774607835
CREBBP_INS;0.0025223109380408063
BRAF_SNP;0.002387004757265508
CLPTM1L_SNP;0.0023640967708262375
RUNX1_INS;0.0022918459767806306
KDM5A_SNP;0.0022154192642853637
ASXL1_DEL;0.002214483063873975
RARA_DEL;0.0021529198524931075
TCF3_SNP;0.0021442741449604163
FBXW7_SNP;0.0020963753290042164
RB1_SNP;0.002077977553939774
PIK3R1_SNP;0.0020508494430108667
DNMT3A_INS;0.002032966664502764
H3F3A_SNP;0.002000563275827006
ESR1_SNP;0.002000212932311832
PIK3CA_SNP;0.0018706181177147248
STK11_SNP;0.0018666930044111277
XBP1_SNP;0.0018611467287422063
BCORL1_INS;0.0018239580274914036
NT5C2_SNP;0.0017564324576256928
KDR_DEL;0.0017544219766076653
FANCA_SNP;0.0016558677782099105
NPM1_DEL;0.0016386277495881482
RHPN2_SNP;0.0016031035610106663
IDH1_SNP;0.001594039551371222
ROS1_SNP;0.0015666548043805348
ICOSLG_SNP;0.0015578854439007
BCL2L11_SNP;0.0015335221010959236
TET2_SNP;0.0014662895647561264
MAX_SNP;0.001454991329712618
ROBO1_SNP;0.0014436544482024037
POT1_SNP;0.0014398384857344296
FLT1_INS;0.0014134283757971358
PGBD3_SNP;0.001399826493070266
EBF1_SNP;0.0013775679232989363
TRAF2_SNP;0.001362629152060905
KDM6B_SNP;0.0013468568365039948
BCOR_SNP;0.001338713157461336
ZFHX4_SNP;0.0012923571873847417
TERT_ONP;0.001272214338901831
PTEN_DEL;0.0012654881360788036
FLT1_SNP;0.001256943595666543
NOTCH3_INS;0.001237168656702117
BRIP1_INS;0.0012358522444682765
SMAD2_DEL;0.0012234099567835512
PIK3CA_DEL;0.0012171690670733384
JAK1_INS;0.0011856266333933145
EGFR_SNP;0.0011801425004219635
ATM_SNP;0.0011698117132300115
MUTYH_SNP;0.0011680780096833912
MEN1_INS;0.001157444852185876
PARK2_DEL;0.001138739701705675
FGFR4_SNP;0.0010738882963140088
POLB_SNP;0.001059902706308928
CARD11_SNP;0.0010365978947893969
KMT2C_SNP;0.0010295359273499367
MSH6_SNP;0.0010088745729585537
MAP3K14_SNP;0.0010059078269981077
TOP1_SNP;0.0010014628949156375
CDH23_SNP;0.000991270425551352
PRKDC_SNP;0.0009702670980078153
KDR_SNP;0.0009525733216524632
RNF43_DEL;0.0009438245780847575
VTCN1_SNP;0.0009438129299101404
BARD1_INS;0.0009346482478589637
POLD1_SNP;0.0009331045255672356
PKD1L2_SNP;0.0008901066112359867
TSHR_DEL;0.0008879736604840338
KAT6B_DEL;0.0008757253912958725
SPTA1_SNP;0.0008677505849647242
KMT2B_DEL;0.00086563182888277
GATA4_SNP;0.0008646945144754994
IKBKE_SNP;0.0008633036262583702
BCORL1_SNP;0.0008555925162895656
RECQL4_SNP;0.0008535958390031142
APC_INS;0.0008432653852390344
CDK12_INS;0.0008432132387205392
RBBP8_SNP;0.0008430916982969896
CRTC1_INS;0.0008377735983104633
CCND3_DEL;0.000827166010403838
GNAS-AS1_SNP;0.0008215931287447302
CBL_SNP;0.0008208164101502829
CUX1_DEL;0.000813172638540718
HLA-B_DEL;0.0008016479061709408
RBL2_SNP;0.0007936985969283129
SUFU_DEL;0.0007933245041246955
WHSC1L1_SNP;0.000790173734919761
BRCA2_SNP;0.0007866614738491718
KIF1B_SNP;0.0007766380815457586
IKZF3_SNP;0.0007629802738340257
WRN_DEL;0.0007580002905161822
EP300_SNP;0.000755730027284147
Unknown_SNP;0.0007385920420962482
AR_INS;0.0007236649320941323
POLQ_SNP;0.0007222516778573735
NSD1_SNP;0.0007123795800496546
IRF4_DEL;0.0007073215982881292
GAB1_SNP;0.0007071244937945981
UBE2T_SNP;0.0006919718524446434
SF3B1_SNP;0.0006916879515535964
RAD54L_SNP;0.0006908666855542672
KAT6B_SNP;0.0006890286979483662
MAML2_SNP;0.0006816568145762048
NTRK3_SNP;0.0006748560066980917
ERG_DEL;0.0006703312175099224
PTPRD_SNP;0.0006616354143010575
BCL6_DEL;0.0006540868022171662
ATR_SNP;0.0006510640279186835
PIK3C2G_SNP;0.000650686005899598
LRP1B_SNP;0.0006437846094552461
STK11_DEL;0.0006429097184291985
BCORL1_DEL;0.0006304507270044294
BRCA1_INS;0.0006244997986886324
RUNX1_SNP;0.0006158061724839014
SRSF2_SNP;0.0006108210038891486
