feature;shap_value
KRAS_SNP;0.6367415987461603
PIK3CA_SNP;0.37038087753937254
AGE_CONTACT;0.3386380975800854
TERT_SNP;0.22363392252508282
BRAF_SNP;0.15357824457215744
PRIMARY_RACE;0.15046032660541428
TP53_SNP;0.12687765148523747
APC_SNP;0.11312327258647255
APC_DEL;0.10764606293579629
NRAS_SNP;0.10525948859184471
IDH1_SNP;0.09121699929132744
CTNNB1_SNP;0.08489966475592771
GATA3_INS;0.06821779667204202
APC_INS;0.06326446343656318
EGFR_DEL;0.05834826914425676
ESR1_SNP;0.05616926053013067
AKT1_SNP;0.05148709616744807
CDH1_SNP;0.049003065639455924
FBXW7_SNP;0.04844047896060771
EGFR_SNP;0.04774480463374025
TP53_DEL;0.04734948982965095
CDKN2A_SNP;0.04087324022126952
GATA3_DEL;0.039208081021140796
EIF1AX_DEL;0.03307066408624346
SMAD4_SNP;0.03249883678926629
CDH1_DEL;0.032133751893410896
RNF43_DEL;0.02590076308146082
MAP3K1_SNP;0.025368559325695338
PTPRT_SNP;0.024692890641988173
KEAP1_SNP;0.02342533330082221
MAP3K1_DEL;0.02322997415078431
MAP2K4_SNP;0.02257936832051411
CDH1_INS;0.021983558239378358
CDKN2A_DEL;0.021453711783385676
ERBB4_SNP;0.021426871483249
KMT2D_SNP;0.020887103037628925
TP53_INS;0.02083112641878362
U2AF1_SNP;0.020199942983352145
KMT2D_DEL;0.018314280704143284
FGFR3_SNP;0.018299699819086544
PPP2R1A_SNP;0.017605378442966713
KRAS_DNP;0.017511439235407465
ATM_SNP;0.017248474774281982
H3F3A_SNP;0.016904328527478783
ARID1A_SNP;0.01664691346774974
ATRX_DEL;0.016570152632262126
GATA3_SNP;0.016427452727695822
PTEN_DEL;0.01574456836686864
PIK3CA_DEL;0.015553628834146516
KIT_SNP;0.015333690962479109
EGFR_INS;0.014917184184513007
MUC16_SNP;0.014577709202288234
ARID1A_DEL;0.01451454743125559
PIK3R1_DEL;0.01441382102392681
