feature;shap_value
KRAS_SNP;0.5556302797098058
PRIMARY_RACE;0.20777556094695604
AGE_CONTACT;0.1407636932026908
APC_DEL;0.12228581808283964
BRAF_SNP;0.11171177610639721
IDH1_SNP;0.09840949413027657
CDKN2A_SNP;0.0706514806154804
EGFR_SNP;0.06936168150667048
NOTCH1_SNP;0.06575464323299972
TP53_SNP;0.06381914019610739
APC_SNP;0.061177145596593395
NRAS_SNP;0.04463036609803444
ARID1A_SNP;0.04382767199344507
PIK3CA_SNP;0.0414689964814835
EP300_SNP;0.040702123211035175
EGFR_DEL;0.04027133628138822
KMT2D_SNP;0.038120996247167464
TERT_SNP;0.03746087606176036
FBXW7_SNP;0.03263582885265885
PTEN_SNP;0.031995664045313836
NF1_SNP;0.031655688345939195
ARID1A_INS;0.031200034861306385
NFE2L2_SNP;0.030849182084557687
APC_INS;0.03053315269009405
CTNNB1_SNP;0.029684941251111166
PTEN_DEL;0.02953350646643381
SMAD4_SNP;0.027596154862690393
BCOR_SNP;0.02643206521655592
NF1_DEL;0.023141305009977655
EIF1AX_DEL;0.021044745994986104
SF3B1_SNP;0.020611102736400752
NSD1_SNP;0.018792409152796227
CASP8_SNP;0.018331183209198812
FAT1_SNP;0.017989412655876655
RBM10_SNP;0.017663890034386117
CYLD_SNP;0.01722768571537078
GATA3_INS;0.017007372368359613
ARID1A_DEL;0.01673501730246696
CIC_SNP;0.016644898395753904
NOTCH1_DEL;0.01660352821748163
ESR1_SNP;0.016088729808959014
CDH1_DEL;0.015679373518188936
FOXA1_SNP;0.015547285078072789
TCF7L2_SNP;0.015401811346241561
ERBB2_SNP;0.015247314436918215
HRAS_SNP;0.015129320193380896
PDGFRA_SNP;0.014807350472371382
RB1_DEL;0.014567040523829277
ATRX_DEL;0.013703738202571232
TSHR_SNP;0.013370982508790824
KRAS_DNP;0.013148000307083274
FAT1_DEL;0.01279055706150845
PRDM1_SNP;0.012545711747336857
STK11_SNP;0.01228991952836742
RNF43_DEL;0.01226656569800107
VHL_SNP;0.012057567397280236
ATRX_SNP;0.01204491660739975
ATM_DEL;0.011891772665483679
CDH1_SNP;0.01130164510724415
GATA3_SNP;0.011221775280403726
MAPK1_SNP;0.01100492095314086
RUNX1_SNP;0.010877029539984488
SPOP_SNP;0.010820867075169133
BTK_SNP;0.010424125433501604
ZFHX3_DEL;0.01031292012687048
ARID1B_DEL;0.010102102017700192
NOTCH3_SNP;0.009992830853526974
WT1_SNP;0.009912261134478708
GATA3_DEL;0.009753387626187613
MAP3K1_DEL;0.009747304152565287
IKZF1_SNP;0.009707567019718335
AMER1_SNP;0.009609412397477979
CREBBP_SNP;0.009177368251350525
GNAS_SNP;0.009127141949789714
FOXO1_SNP;0.008758559954643488
JAK3_SNP;0.008306262450610257
TGFBR2_SNP;0.008250269770136596
PTPRT_SNP;0.008221203102880435
TET2_DEL;0.008108109774187671
CDKN2A_DEL;0.008054538520078426
DNMT3A_SNP;0.0077713710120760745
MT-ND5_SNP;0.007672738221634821
SMAD2_SNP;0.007671497603733527
COL7A1_SNP;0.007389572712931934
PREX2_SNP;0.007378947125161176
FGFR1_SNP;0.00730480613283325
KIT_DEL;0.00728347358119149
SETD2_DEL;0.0072811860983698065
NRG1_SNP;0.0072381295758258525
ROS1_SNP;0.007218813844939352
CUX1_SNP;0.006871401177657714
TP63_SNP;0.006845366499529116
SMARCB1_SNP;0.006799338861561749
ABCB11_SNP;0.0066666628256684375
PPP2R1A_SNP;0.006625052092364958
FLT3_SNP;0.006468137824597504
HNF1A_SNP;0.00646680932175842
CTCF_SNP;0.006455427173732617
INHBA_SNP;0.006381740432414643
IL7R_SNP;0.006181772079018618
BRCA2_SNP;0.006145612913814369
PIM1_SNP;0.006131284713655179
BCL11B_SNP;0.00609215025072787
SUFU_SNP;0.0059562031257251935
PLCG2_SNP;0.005836000623435771
ASXL1_DEL;0.0058177297977171395
KMT2A_SNP;0.005763254364298002
TRAF7_SNP;0.0057519124600759145
DAXX_SNP;0.005693272210815098
TP53_DEL;0.005659362511792647
STAT3_SNP;0.005645533842730842
RB1_SNP;0.005626406622440552
KMT2D_DEL;0.0056078976379714
INSR_SNP;0.005538790276736902
ATM_SNP;0.00549702260581388
FLT4_SNP;0.005465666790389858
IRS2_SNP;0.0052452414648342036
KDM6A_SNP;0.005213875798790772
GPR124_SNP;0.005185189407310548
MSH2_SNP;0.005133053280325288
BAP1_SNP;0.004941852346848971
ERCC4_SNP;0.004879134746224426
FAT1_INS;0.004878202009818117
VHL_DEL;0.004874326396114119
TOP2A_SNP;0.004852170074981925
PIK3CD_SNP;0.004850216001633126
FANCA_SNP;0.004765579347694826
CARD11_SNP;0.0047483955890800225
FOXA1_DEL;0.004698473341408181
MLH1_SNP;0.004651328092722528
RECQL4_SNP;0.004639172596078784
NOTCH1_INS;0.004627343705835779
IDH2_SNP;0.00459224977065999
BAP1_DEL;0.0044470125530993825
TP53_DNP;0.0044342355038896695
BCOR_DEL;0.004395086629899457
STK11_DEL;0.004385761319727813
PPARG_SNP;0.004352059114359306
FLCN_SNP;0.004264516077437236
PMS2_SNP;0.0042607973855593225
