feature;shap_value
TERT_SNP;0.3177834299028365
AGE_CONTACT;0.2867795319089638
TP53_SNP;0.21760742976092806
PRIMARY_RACE;0.15077884382491696
KMT2D_SNP;0.13152925681448288
KRAS_SNP;0.12263512265862521
FGFR3_SNP;0.09956533297840135
ARID1A_SNP;0.09542225760198489
APC_DEL;0.08678298057465408
KDM6A_SNP;0.07781377362259279
PTEN_SNP;0.06471423796555326
ERBB2_SNP;0.0643180293414595
RB1_SNP;0.06321200424433356
NRAS_SNP;0.06066312104308454
EGFR_SNP;0.05771080047241384
BRAF_SNP;0.05435069775603124
IDH1_SNP;0.05417824373659498
KMT2D_DEL;0.052431329814389
APC_SNP;0.04996383375527993
ERBB3_SNP;0.04719229431702158
PTEN_DEL;0.04344775001679929
EGFR_DEL;0.04111212379265697
TSC1_SNP;0.035365895201421096
EP300_SNP;0.032773268750408036
APC_INS;0.032641295461056936
STK11_SNP;0.03236907370824132
STAG2_SNP;0.030508054727664373
HRAS_SNP;0.029919749086991788
KMT2A_SNP;0.0273577569300713
PIK3R1_DEL;0.026623309572195306
KDM6A_DEL;0.026501874443691915
ERCC2_SNP;0.024208329205748072
NF1_DEL;0.023150101191913113
BRCA2_SNP;0.02196766892454175
ATM_SNP;0.02190342689267531
RBM10_SNP;0.021426166839717094
CREBBP_SNP;0.020597689130781523
ESR1_SNP;0.020104772908079414
KMT2C_SNP;0.019781214130324295
CARD11_SNP;0.019273140452327524
ARID1A_DEL;0.01922568339096755
MAP3K1_DEL;0.018897548940089392
BCOR_SNP;0.018145370759633708
PTCH1_SNP;0.017040751148726593
ROS1_SNP;0.016972368314081554
ALK_SNP;0.01653323936758505
PTEN_INS;0.01589453649547758
RB1_DEL;0.015129674119586477
TET2_DEL;0.014328128367554118
ERBB4_SNP;0.014281655378448827
NOTCH1_SNP;0.014048690724712435
SETD2_DEL;0.013926114829049378
NOTCH1_DEL;0.013919060658899515
KDM6A_INS;0.013896170662595506
KEAP1_SNP;0.013738379022253847
RHOA_SNP;0.013489899733487614
FGFR2_SNP;0.01332291733024875
PIK3CA_SNP;0.01306879807197914
ELF3_SNP;0.013031021896668792
AR_SNP;0.01250345135500846
EPHA3_SNP;0.011725499635398477
ELF3_INS;0.01153351282692245
FLT4_SNP;0.01147197469072114
CDKN1A_SNP;0.01131579842466765
KMT2D_INS;0.011250183966029456
PTPRD_SNP;0.011169843835587822
ARID1A_INS;0.011161108060323421
PDGFRA_SNP;0.010984441856340956
RET_SNP;0.010794091338050581
EZH2_SNP;0.010777808356837818
STK11_DEL;0.01045729074418026
ATR_SNP;0.010451945672748996
MTOR_SNP;0.010380796731714772
SMAD4_SNP;0.010251982356713821
RNF43_DEL;0.010249144925222905
PBRM1_DEL;0.01023360844830922
NCOR1_SNP;0.010212226597781388
CDKN1A_INS;0.009998615848742861
CDKN1A_DEL;0.009928767705678385
CREBBP_DEL;0.009920655273916465
B2M_DEL;0.009875813256669082
SMO_SNP;0.009820550986053398
BCORL1_SNP;0.009806435348241155
PIK3CG_SNP;0.009796982105240071
CDH4_SNP;0.009700263480713584
BAP1_SNP;0.00964596883364624
PIK3R1_INS;0.009469860450748395
NF1_INS;0.009272141827973594
NRG1_SNP;0.00910501082271625
LRP1B_SNP;0.008954240004373795
CTNNB1_SNP;0.008939060645346084
PDGFRB_SNP;0.008765503709558782
SOX9_INS;0.008687498052769502
MIR4457_SNP;0.008662689658994643
BCL2_SNP;0.008606601026475409
FANCA_SNP;0.008578957375265013
BRCA1_DEL;0.008502795044175995
PTPN11_SNP;0.008452307266494631
SOX9_DEL;0.00839972206167551
STAG2_INS;0.008374186247839917
BRAF_DNP;0.008300554071022885
NOTCH3_SNP;0.008207564268042578
PREX2_SNP;0.008045567359970966
PIK3R1_SNP;0.007954251728161806
BCOR_DEL;0.007851288584560833
TP53_DEL;0.00781967328999385
EPHA5_SNP;0.007679197979235632
PIK3CA_DEL;0.007570514966958626
ASXL2_SNP;0.007512527540031994
SMARCA4_SNP;0.007419388849101534
COL7A1_SNP;0.007417366534913451
KIT_DEL;0.007385483744825337
TSC1_DEL;0.0072793606828958305
MAP3K1_SNP;0.007042852569048692
TCF7L2_SNP;0.0069817633191990615
RXRA_SNP;0.006961932916941262
CUX1_SNP;0.006906064095492394
SPTA1_SNP;0.006825827976181265
STAG2_DEL;0.006782837735049415
PAK7_SNP;0.006770206760636873
SPOP_SNP;0.006769319156771844
RECQL4_SNP;0.006699538155773721
NTRK1_SNP;0.006442391665270109
MLH3_SNP;0.0064028028764705645
MEF2BNB-MEF2B_SNP;0.006359958557067743
RUNX1T1_SNP;0.006273760613651114
IDH2_SNP;0.0062548159733778
PPP2R1A_SNP;0.006253580651296397
POT1_SNP;0.0061086572767957694
CTNNB1_DEL;0.005997210208586874
ANKRD11_SNP;0.005786660842960737
AXIN2_SNP;0.005711729324546077
STAT6_SNP;0.005639132154406057
CDH1_INS;0.00563200352234956
RB1_INS;0.005496796535513821
NUP93_SNP;0.005485127538765389
CRLF2_SNP;0.005484281538004464
WT1_SNP;0.005483915104318684
AXIN1_SNP;0.00540107974845197
CBL_SNP;0.0052985620829050254
ATRX_DEL;0.005264242760084109
KDR_SNP;0.005165886071308942
MGA_SNP;0.005148408430023858
GLI2_SNP;0.005141558850313295
ASXL1_SNP;0.005099198317132968
NFE2L2_SNP;0.005081483165648293
VHL_DEL;0.0050054413819435335
ABCB11_SNP;0.004975167902809313
MET_DEL;0.004975054920100204
TERT_DNP;0.00482407634048765
BRCA1_SNP;0.004811724923860131
SETD2_SNP;0.004779526510071609
IKZF1_SNP;0.004682482444265107
BTK_SNP;0.004665297910168769
CTCF_SNP;0.004664254078813949
POLD1_SNP;0.0046601316846519155
VHL_SNP;0.0046563140021644266
CIC_SNP;0.004534063297408014
ATRX_SNP;0.0045329772695946215
PPARG_SNP;0.004496783045711458
FBXW7_SNP;0.004486219792788538
AKT1_SNP;0.004394103582595736
MED12_DEL;0.004340512387530794
TP53_DNP;0.004338184331420223
ELF3_DEL;0.004276482728999522
ITK_SNP;0.004216939645085223
JAK3_SNP;0.004211068998069162
TRAF7_SNP;0.004113081673466432
EP300_DEL;0.004045481178156903
NOTCH2_SNP;0.004039418244532724
PRKDC_DEL;0.004001875264793663
MAP3K1_INS;0.003957116386866506
FLT1_SNP;0.003948939603154942
CLPTM1L_SNP;0.003945493524382896
TSC2_SNP;0.003928347705858995
PTPRB_SNP;0.0038912039993480568
ARID2_DEL;0.003881693403445761
TSHR_SNP;0.0038397238422876825
HNF1A_DEL;0.0037890896247377045
CDKN2A_SNP;0.0037854741881514576
BLM_SNP;0.003732137748503026
MAP2K4_SNP;0.0037275793084887033
RNF43_SNP;0.0037056310141511633
LATS1_SNP;0.0036899926520996542
GRIN2A_SNP;0.003648216484266501
STAT3_SNP;0.003618798726675011
CDH1_DEL;0.003582929517926148
NF1_SNP;0.0035647058472501386
POLE_SNP;0.0035453421704922743
RIF1_SNP;0.0034916994327209793
CDKN1B_SNP;0.0034520606924734383
DICER1_SNP;0.003442815233795073
SPEN_DEL;0.003437884380735801
CUL3_SNP;0.00341109564307017
RBM10_DEL;0.0034099035416108718
FANCD2_SNP;0.0034094930973342743
FAT1_SNP;0.0033977190945401092
DIS3_SNP;0.0033724840638470976
RAD54B_SNP;0.003362733264434944
FLCN_SNP;0.0033497129699447464
KEL_SNP;0.003334626323737853
RARA_SNP;0.0033326318409178245
EGFR_INS;0.0032759345999106605
PIK3CB_SNP;0.003266426641348057
B2M_SNP;0.0031870332884836156
FBXW7_DEL;0.003186895855700374
MDC1_SNP;0.003165680532582299
FLT3_SNP;0.0031580516231153473
TGFBR1_SNP;0.003146832408181357
TSC1_INS;0.003097124290972056
DNMT3A_DEL;0.0030863652066142463
MLLT3_SNP;0.0030843841531088727
SLIT2_SNP;0.0030797153661988553
ABL2_SNP;0.0030579088817668325
ACVR1_SNP;0.0030501296593815827
TERT_ONP;0.0030338884532052253
FGFR1_SNP;0.0030274766870800585
MCL1_SNP;0.0030149426247894906
CSF1R_SNP;0.0030017100545093266
BRD4_SNP;0.0029844324739679447
FOXP1_SNP;0.002917074720599723
ZFHX4_SNP;0.002916073843331224
FANCE_SNP;0.0029151820825284195
NBN_SNP;0.0028946133983941947
DNMT3A_SNP;0.002891070295021444
TET2_SNP;0.002874015013277998
PAX7_SNP;0.0028700598113172845
CYLD_SNP;0.0028650347923937667
PRDM1_SNP;0.002841242847482998
ARHGAP35_SNP;0.0028299336113752622
BCR_SNP;0.002817556404486718
ZFHX3_INS;0.0027789784910692934
IL7R_SNP;0.0027595786649659984
DNMT1_SNP;0.002728401167701434
JAK2_SNP;0.00271291682090034
SMAD4_INS;0.0027096045598886563
GLI3_SNP;0.002680056841422851
PDCD1_SNP;0.00266564091621322
GNA11_SNP;0.0026424798141735186
