feature;shap_value
KRAS_SNP;0.804172516335607
AGE_CONTACT;0.1827695261575625
PIK3CA_SNP;0.16200966315313176
TERT_SNP;0.15360948767065488
PRIMARY_RACE;0.12683116136937497
APC_SNP;0.12237829409602677
TP53_SNP;0.11209187544412651
APC_DEL;0.059704960478628125
SMAD4_SNP;0.05912780255011759
BRAF_SNP;0.056739767126615624
EGFR_SNP;0.0437032581365055
EGFR_DEL;0.039127557957052715
MEN1_SNP;0.03325915329072408
KRAS_DNP;0.028508745259485418
IDH1_SNP;0.026263878280305266
PTPRD_SNP;0.025940023120699308
FBXW7_SNP;0.025399182962853598
PTEN_SNP;0.024956718251696614
CDKN2A_SNP;0.02423285392709812
GNAS_SNP;0.024161535337564995
PIK3R1_DEL;0.022026772398183132
APC_INS;0.02183735213479478
KEAP1_SNP;0.021179391036265847
NF1_SNP;0.02105682814473377
NRAS_SNP;0.02042068079115357
PDGFRA_SNP;0.0199542737924932
TP53_DEL;0.018403648638911446
CDKN2A_DEL;0.01823353021036637
MEN1_DEL;0.017060724684318997
GATA3_INS;0.016639296543654723
CTNNB1_SNP;0.014978771899169093
ARID1A_INS;0.013884770137978742
TCF7L2_SNP;0.013639124973183113
JAK2_SNP;0.012104439404188698
RNF43_SNP;0.012077596972274058
AKT1_SNP;0.011824899174408116
PPP2R1A_SNP;0.011758562115611007
ERBB4_SNP;0.011118774180686599
CDH1_SNP;0.011077666076702889
SMAD4_DEL;0.0109087056326531
DAXX_SNP;0.010564595807153576
STK11_SNP;0.010413232082317892
GRIN2A_SNP;0.010388697560881623
EPHA3_SNP;0.010237342737953552
PARK2_SNP;0.010127052683129674
LRP1B_SNP;0.010046821920363566
KIT_SNP;0.01003737458605288
KDR_SNP;0.01002267384831281
ESR1_SNP;0.009732994973793863
PTEN_DEL;0.009662578506756187
TP53_INS;0.009256681433858827
GATA3_SNP;0.009193038133333203
NOTCH1_SNP;0.009049074147907921
BRAF_DEL;0.008816802570625445
GATA3_DEL;0.008643810434186699
MET_SNP;0.008419009414290383
WT1_SNP;0.008333990710218613
CARD11_SNP;0.008178126462402133
NF1_DEL;0.008120700757876805
SPOP_SNP;0.007921301487027277
PIK3R1_INS;0.007878071338183185
NTRK3_SNP;0.007739476811060578
MED12_SNP;0.00752185761411701
ERBB3_SNP;0.007388911161674323
ASXL1_DEL;0.007056355920474365
GNAS-AS1_SNP;0.007039126113876499
HGF_SNP;0.007007517314857911
FLT1_SNP;0.00683605685778382
KMT2A_DEL;0.006752274159216631
STAT3_SNP;0.0066923447200092
SMAD4_INS;0.006680306765157658
DNMT3B_SNP;0.006406609873636861
SMARCB1_SNP;0.006381972196136433
AR_SNP;0.006340641452078583
PTPN11_SNP;0.006315393160622824
MAP2K1_SNP;0.006259663358074113
PTPRT_SNP;0.0062472262181190955
EZH2_SNP;0.006100021065345142
KMT2B_SNP;0.0059878381940757525
EIF1AX_DEL;0.005751714878232227
MAP3K1_SNP;0.005460546975042971
ATRX_SNP;0.005455688503301353
STAG2_SNP;0.005386379374602974
BRCA2_DEL;0.0052852259944999955
MRE11A_SNP;0.005233966036394854
CDH1_DEL;0.005194885366914214
TGFBR2_SNP;0.005169763099433384
Unknown_SNP;0.005153766537098454
TSC2_DEL;0.005096471357970453
PAK7_SNP;0.004964726765782083
CDKN2A_INS;0.004915531012530508
POLE_SNP;0.00490150889177051
STK11_DEL;0.004897852013436634
EPHA7_SNP;0.004864274815138995
PIK3C2G_SNP;0.004857207610132242
BCOR_SNP;0.004832831660880124
NOTCH2_SNP;0.004786700174417714
FLT3_SNP;0.0047791185528828295
PRKDC_SNP;0.004751429875929014
FGFR2_SNP;0.0047417355957080605
CREBBP_SNP;0.004737569240682842
ERCC4_SNP;0.004731882581711316
IDH2_SNP;0.004718838362156739
FGFR3_SNP;0.004708521846232162
CIC_SNP;0.004685023373078287
AMER1_SNP;0.004579885462665005
TET2_DEL;0.0045654973575528085
MTOR_SNP;0.0045427895890089555
SRC_SNP;0.004514618489076606
MAP2K4_SNP;0.004461443199706846
RUNX1_SNP;0.004373427648574405
DMD_SNP;0.0043446158192973925
MAX_SNP;0.004291546424084705
ARID2_SNP;0.004267872233726971
SETBP1_SNP;0.004221612670688533
BAP1_DEL;0.004210460764835681
ATM_SNP;0.004204178477203091
ARID1A_DEL;0.0041861214818767764
NOTCH3_SNP;0.004138238225367112
TGFBR1_SNP;0.004021283062534865
ATRX_DEL;0.00398185011248367
BCOR_DEL;0.003969900160824113
ERBB2_SNP;0.003923385485365321
INPP4B_SNP;0.003872815191988334
EPHA5_SNP;0.0038652532046680632
MITF_SNP;0.00381715831602708
SPTA1_SNP;0.0038126609090477184
ERBB4_DEL;0.003712910064272817
ZFHX4_SNP;0.0037113960887753656
JAK3_SNP;0.0036998328750676578
MALT1_SNP;0.003694679343571757
SOX9_INS;0.0035349239252684015
SETD2_SNP;0.003518462007729353
MCM8_SNP;0.0034202766232291435
SMAD2_SNP;0.003356190998739343
BRIP1_SNP;0.003298870206496674
KRAS_INS;0.003277632072361185
TNFAIP3_SNP;0.0032661808613672814
SMC1A_SNP;0.0032069465151999335
DNMT3A_DEL;0.0032043823621420125
TGFBR2_DEL;0.0032031298943177053
MAP3K1_DEL;0.0032011919446106743
KEL_SNP;0.0031562857063823246
ALK_SNP;0.0031058997175998438
ACVR1_SNP;0.003050626028846654
DROSHA_SNP;0.0030161690758563333
ASXL1_SNP;0.00301380678161193
DIS3_SNP;0.002972417329083756
