feature;shap_value
AGE_CONTACT;0.4037692799487562
TP53_SNP;0.37437661989933063
KRAS_SNP;0.23694225575298994
PIK3CA_SNP;0.130953382773161
PRIMARY_RACE;0.08927183984272474
NF1_SNP;0.062476167280682345
TP53_DEL;0.055184619850858034
BRAF_SNP;0.0456515276326671
NF2_SNP;0.044510567571609434
NF1_DEL;0.03337043607170434
TERT_SNP;0.02973644897308648
CTNNB1_SNP;0.027474192148827334
IDH1_SNP;0.02176353147199219
FBXW7_SNP;0.02024728756621384
NF2_DEL;0.0198653651814217
RB1_SNP;0.018203912969119374
EGFR_SNP;0.01722065869884486
SMAD4_SNP;0.015896698670695774
KMT2D_SNP;0.014241364020795783
FGFR3_SNP;0.012674408200510776
ATRX_SNP;0.01219099784016894
NRAS_SNP;0.01139727328186036
SF3B1_SNP;0.009870021569558735
PTEN_SNP;0.009122566474374911
JAK3_SNP;0.007229192747464345
APC_SNP;0.006300771525371256
WHSC1_SNP;0.006255536040024266
ERCC5_SNP;0.005742735462542072
ITK_SNP;0.005495978432421027
ERBB3_SNP;0.005255317086837568
RET_SNP;0.005092390816055159
BRCA1_SNP;0.0049895489301303615
PTPRT_SNP;0.004913768760313685
ARID1A_DEL;0.004912350045172645
ERBB2_SNP;0.004880475603627185
CREBBP_SNP;0.004714444280010186
SUZ12_SNP;0.004395574141515314
NOTCH2_SNP;0.00431951555920518
IKZF1_SNP;0.0042382310045123404
RAC1_SNP;0.003968018700885208
FGFR2_SNP;0.003932276874547403
PBRM1_SNP;0.0039015186135241756
PREX2_SNP;0.0038782698572727616
TP53_INS;0.0038223127514741117
BCORL1_SNP;0.0037813969036084366
HIST1H1C_SNP;0.003726434375629119
FAT1_SNP;0.003625018716969915
NF1_INS;0.0035781024631349415
KRAS_INS;0.0035647876163112636
SETD2_SNP;0.0034960653893962995
DNMT1_SNP;0.0033819007454193267
POLD1_DEL;0.003370838213738831
EED_SNP;0.0033482514150721086
TNFAIP3_SNP;0.003299037981231138
CCNE1_SNP;0.0032946723747295185
SUZ12_DEL;0.003219475657588859
MTOR_SNP;0.0030783419679900415
RECQL4_SNP;0.003046057936816142
ATR_SNP;0.0030431277880641513
MYCN_SNP;0.0029857862412685588
SF3B1_DEL;0.002974437968256685
PTPN11_SNP;0.0029589381759234893
FAT3_SNP;0.002901635321987133
GNAQ_SNP;0.002823259372249996
AKT1_SNP;0.002816554867225368
RBM10_SNP;0.0027660192889918883
PDGFRB_SNP;0.0027575031530534
IL7R_SNP;0.0027522102918504897
APC_DEL;0.0027485559464159883
NOTCH3_SNP;0.0027438578147001755
BRCA2_SNP;0.002717200813087442
PHF6_DEL;0.002691287613171761
CDKN2A_SNP;0.0026713186751683277
ARID2_SNP;0.002660692683957812
NAV3_SNP;0.002566230477774705
CDH1_SNP;0.0024194169982645983
SOX10_SNP;0.0024116871647169393
BCOR_SNP;0.0023552272956991866
ATM_SNP;0.00232731195359691
EXT1_SNP;0.0022744534604189977
NOTCH1_SNP;0.0022437498779684655
MSH2_SNP;0.002214155489044963
ZFHX3_SNP;0.002188846824699288
KEAP1_SNP;0.002158758370226762
SMARCA4_SNP;0.002143017814264058
PALB2_SNP;0.00214139035312362
PDCD1LG2_SNP;0.00213030562170939
MYC_SNP;0.0021115497689716627
TRAF7_DEL;0.0020860353991171963
IRS2_SNP;0.0020619580427667025
MET_SNP;0.0020617075389780886
CEBPA_SNP;0.0020603937505357297
ESR1_SNP;0.002043611814476301
SMARCB1_SNP;0.001969877185242317
LRP1B_SNP;0.0019518459041009532
PRPF40B_SNP;0.001928026729795043
PTEN_DEL;0.0018448207101449906
MGA_SNP;0.001838078775635214
ASXL1_SNP;0.001830891070326538
HIST1H3F_SNP;0.0018019643009960092
MEN1_SNP;0.0017722319932866326
TP53BP1_INS;0.0017463792872889701
KCNQ1_SNP;0.0017378094168068346
FLT4_SNP;0.0017309401590024942
BAP1_DEL;0.0017229718429307814
CBL_SNP;0.0017213216331760132
ERG_SNP;0.0017143170331939458
KDM6A_SNP;0.0016990561224287262
PAX8_SNP;0.001698563040613817
IRS1_SNP;0.0016899043863067536
KDR_SNP;0.0016737552894192011
PRKAR1A_DEL;0.0016410234812173682
EP300_SNP;0.0016294139496730172
CCND2_SNP;0.0016088185771122318
EED_DEL;0.0016061147065803908
BUB1B_SNP;0.0015863476181727466
FUS_SNP;0.0015727138721633638
SPEN_SNP;0.0015388235912720048
ATRX_DEL;0.0015195519415445178
PDGFRA_SNP;0.0015126778370840902
PIK3C2B_SNP;0.0014956684859343708
EXT2_SNP;0.0014918613383040104
ERBB4_SNP;0.0014906572961868392
CXCR4_SNP;0.001472440868180893
LCK_SNP;0.0014429148507439655
KIT_SNP;0.001439301155468365
PRKCH_SNP;0.0014209910847626942
DNMT3A_SNP;0.001416623318061326
IGF1R_SNP;0.0013920896450773741
TCF12_SNP;0.0013717693552926138
DCLRE1C_SNP;0.001331756957041325
ALK_DEL;0.0013177934615561065
GATA3_INS;0.0013035138885011204
ALOX12B_SNP;0.0013001019322236335
SETBP1_SNP;0.0012853719120507361
MTAP_SNP;0.00126207426975836
NOTCH2_DEL;0.0012611816785659275
HDAC4_SNP;0.0012440548586430884
FANCB_SNP;0.0012396292794929356
RAD50_SNP;0.0012285993187040418
DDR1_SNP;0.0012270243593006881
RHOA_SNP;0.0012194677121752848
PRKAR1A_SNP;0.0012193699478592697
PAK1_SNP;0.001203729283395324
FGFR4_DEL;0.0011982207371735707
FGF3_SNP;0.0011768493560034058
HNRNPK_SNP;0.001169755197727691
