feature;shap_value
AGE_CONTACT;0.5556814751423976
KRAS_SNP;0.2637955368472779
TP53_SNP;0.2253803109040626
TERT_SNP;0.18876017255732316
EGFR_SNP;0.1454930727357504
PRIMARY_RACE;0.13832304126339243
EGFR_DEL;0.1372806067917314
PIK3CA_SNP;0.12085435312709535
APC_SNP;0.1121549141197449
APC_DEL;0.08974253806062574
KEAP1_SNP;0.07744258896254023
STK11_SNP;0.06935318960468057
IDH1_SNP;0.04713638746823441
APC_INS;0.04492887070850303
RBM10_SNP;0.03849605950816603
GATA3_INS;0.03831614828977518
NRAS_SNP;0.037393995753173745
MET_SNP;0.03562165452939523
PTEN_SNP;0.031509438700343416
SMAD4_SNP;0.029671021629789466
TP53_DEL;0.029386227104235253
STK11_DEL;0.029177185228121502
RNF43_DEL;0.027962313759724793
FBXW7_SNP;0.026282778218833153
PTPRD_SNP;0.024807071636284986
PIK3R1_DEL;0.02459903297677262
CDH1_DEL;0.024270858100339424
ATM_SNP;0.022971669062776052
NFE2L2_SNP;0.02259008745603525
ERBB2_INS;0.02218565501439929
NF1_SNP;0.022081299100601505
PTEN_DEL;0.02135139188766983
EGFR_INS;0.021346180093566123
BRAF_SNP;0.02134527130181209
CDH1_SNP;0.020941883337157775
ARID1A_DEL;0.01954737053598391
NTRK3_SNP;0.019475038643468518
PDGFRA_SNP;0.019015809191163552
EIF1AX_DEL;0.018822177110126907
SOX9_INS;0.01823562305276975
ERBB2_SNP;0.01809146315368765
EPHA3_SNP;0.017981296957977674
ALK_SNP;0.01782649876480744
PIK3R1_SNP;0.017790953613164566
EPHA5_SNP;0.01776721688217174
ERBB3_SNP;0.01671134573681513
SMARCA4_SNP;0.016304884665569244
KRAS_DNP;0.016089485802145843
CDKN2A_SNP;0.01578331622339657
ARID1A_INS;0.01561810671564938
KIT_DEL;0.015407368764742566
KDM6A_DEL;0.015386494436516197
ROS1_SNP;0.01486357487508913
TCF7L2_DEL;0.014624562499373111
CDH1_INS;0.014540609883323913
SETD2_SNP;0.01404857135196491
ASXL1_INS;0.013983053720297522
KDR_SNP;0.013543527628909134
ERBB4_SNP;0.013524113548001544
BAP1_SNP;0.013016081290871518
MET_DEL;0.012988728197255285
RNF43_SNP;0.012861094055867116
ATR_SNP;0.012649164941840641
RBM10_DEL;0.012561972604807337
SPOP_SNP;0.012532220748990294
AKT1_SNP;0.012529358739023649
ATRX_DEL;0.012166888765131681
SYNE1_SNP;0.011807974603863593
KMT2D_DEL;0.01157111367133244
KMT2C_SNP;0.01126436486926309
SETBP1_SNP;0.011151995843159151
KDM6A_SNP;0.01104196303660981
SOX9_DEL;0.011022135215667802
ESR1_SNP;0.010864249165850609
SF3B1_SNP;0.010653654154278743
NOTCH1_SNP;0.01062477543749666
SETD2_DEL;0.010540728754708092
TERT_DNP;0.010378635158209986
HGF_SNP;0.010367809689067337
PIK3R1_INS;0.010329012423917323
NTRK1_SNP;0.01032458462030525
FOXA1_DEL;0.010202703545064107
PPP2R1A_SNP;0.010103366470971712
PTEN_INS;0.010094732751253738
RNF43_INS;0.010024273792817931
MAP3K1_INS;0.009816336099151508
GATA3_DEL;0.009799632089972123
LRP1B_SNP;0.009624733570810293
TERT_ONP;0.00959647266863948
TBX3_SNP;0.009584353127876968
VHL_SNP;0.009521461307386452
JAK1_DEL;0.009501137376911198
KEAP1_DEL;0.009344698969303906
MAP3K1_DEL;0.009226744468155442
RUNX1_INS;0.009058076470374422
VHL_DEL;0.008679018137888352
RUNX1_SNP;0.0085389595969402
KMT2D_SNP;0.008411295988216234
U2AF1_SNP;0.00839401622277008
PARK2_SNP;0.008271280422250409
SMO_SNP;0.008151700735249779
PIK3CA_DEL;0.008026518090554815
RHOA_SNP;0.008022219581821734
ASXL1_DEL;0.00794093822026095
KMT2A_SNP;0.0078967235178237
PIK3CG_SNP;0.007821687358428753
FLT1_SNP;0.007777314864199672
DDR2_SNP;0.0077678280248741835
DIS3_SNP;0.007569833819945168
CREBBP_DEL;0.007333489484740417
IL7R_SNP;0.007267246723486246
RET_SNP;0.007247584550215243
SMARCA4_DEL;0.007171225391407875
FGFR3_SNP;0.007158365264410319
CIC_SNP;0.007079948802896585
KMT2C_DEL;0.007004074157201436
BRCA2_DEL;0.006917627597214424
KDM5C_SNP;0.006883707645388756
RASA1_SNP;0.006844733246277601
INPP4B_SNP;0.006804004975321943
BCOR_INS;0.006738280193872573
IDH2_SNP;0.006683671684361099
DMD_SNP;0.006678754751023825
TSC2_SNP;0.006653862653966864
TRAF7_SNP;0.006639967825675387
TP53_INS;0.006631956148559785
TET2_SNP;0.00662571588585966
NPM1_INS;0.006462720313813501
NF2_DEL;0.006453989464661293
JAK2_SNP;0.006412568307889898
EGFR_DNP;0.006337684029601878
PBRM1_DEL;0.006324920497270161
STK11_INS;0.006163551923840036
RB1_SNP;0.0061510075354559435
KIT_INS;0.006149032049993091
TP53_DNP;0.006099003897734728
ELF3_INS;0.006030335073110278
PTPRT_SNP;0.0059891490626450645
MUC16_SNP;0.005984807976501094
H3F3A_SNP;0.0059846563360938096
ERCC2_SNP;0.005697124196833703
PTPN11_SNP;0.005687005372738829
BCORL1_SNP;0.005659124276388344
GNAS_SNP;0.0056504517084447325
KDM6A_INS;0.005640654528468503
POT1_SNP;0.005544306256792812
CSF1R_SNP;0.005523956955002583
FLT3_INS;0.005522708564557582
BTK_SNP;0.005479914509044012
BRCA2_SNP;0.0054673903716142966
SH2B3_SNP;0.0053017462517925724
PIK3C3_SNP;0.005267425151000256
AMER1_SNP;0.005230318876713793
